ID,Cam,Grab
576,57.53583174571395,57.536375999450684
577,57.63589400053024,57.6366240978241
578,57.73595621623099,57.736457109451294
579,57.836018512025476,57.83428907394409
580,57.936080971732736,57.93653607368469
581,58.03614318743348,58.03651309013367
582,58.13620544411242,58.13661813735962
583,58.23626773990691,58.236852169036865
584,58.33633019961417,58.3367760181427
585,58.436392495408654,58.43717312812805
586,58.53645475208759,58.53687810897827
587,58.63651696778834,58.636866092681885
588,58.7365794274956,58.737006187438965
589,58.836641723290086,58.83703899383545
590,58.93670418485999,58.937180042266846
591,59.03676643781364,59.03702116012573
592,59.136828653514385,59.137531042099
593,59.23689094930887,59.23719000816345
594,59.33695341087878,59.33748412132263
595,59.43701570481062,59.43730401992798
596,59.53707787953317,59.53750205039978
597,59.63714017532766,59.637500047683716
598,59.737202636897564,59.73796200752258
599,59.83726493269205,59.83772802352905
600,59.93732714653015,59.93798303604126
601,60.03738940320909,60.03781199455261
602,60.13745186291635,60.13785099983215
603,60.23751416057348,60.237969160079956
604,60.33757637254894,60.33811712265015
605,60.43763887323439,60.43828296661377
606,60.53770108893514,60.53815197944641
607,60.63776338659227,60.638251066207886
608,60.737825844436884,60.73823809623718
609,60.837888142094016,60.838561058044434
610,60.93795059993863,60.93823599815369
611,61.038014363497496,61.038408041000366
612,61.138075072318316,61.138445138931274
613,61.2381356600672,61.23860812187195
614,61.33819958381355,61.337138175964355
615,61.43826358951628,61.4386990070343
616,61.5383242983371,61.53873014450073
617,61.63838651403785,61.639225006103516
618,61.738448809832335,61.739081144332886
619,61.838511269539595,61.83925199508667
620,61.93857352435589,61.93922710418701
621,62.038635740056634,62.039231061935425
622,62.13869824074209,62.139299154281616
623,62.23876049555838,62.23970603942871
624,62.33882279135287,62.33961510658264
625,62.43888521194458,62.43949913978577
626,62.53894750773907,62.53962516784668
627,62.63900972343981,62.640252113342285
628,62.7390720192343,62.73970603942871
629,62.839134480804205,62.83705019950867
630,62.939196694642305,62.93968105316162
631,63.039258951321244,63.04009413719177
632,63.139321245253086,63.13985204696655
633,63.23938370868564,63.24015212059021
634,63.33944600261748,63.34011912345886
635,63.43950822018087,63.440330028533936
636,63.53957071714103,63.53992319107056
637,63.63963293470442,63.64000201225281
638,63.739695228636265,63.74062204360962
639,63.83975769020617,63.840291023254395
640,63.93981994315982,63.94025206565857
641,64.03988240472972,64.0403699874878
642,64.1399444565177,64.14038419723511
643,64.24000691622496,64.24070405960083
644,64.34006921201944,64.34075713157654
645,64.44013138860464,64.44101405143738
646,64.54019368439913,64.54084897041321
647,64.64025614410639,64.64089107513428
648,64.74031843990088,64.74071002006531
649,64.84038065560162,64.84093809127808
650,64.94044315442443,64.94117307662964
651,65.04050537012517,65.04091715812683
652,65.14056766591966,65.14091300964355
653,65.24063012562692,65.24115419387817
654,65.34069238044322,65.34128713607788
655,65.44075488299131,65.44213604927063
656,65.54081689193845,65.54134702682495
657,65.64087935164571,65.64130210876465
658,65.7409416474402,65.74137616157532
659,65.84100386314094,65.84133696556091
660,65.94106632471085,65.94157218933105
661,66.04112857952714,66.04168200492859
662,66.14119087532163,66.14194798469543
663,66.24125333689153,66.24197006225586
664,66.34131559170783,66.34197402000427
665,66.44137780740857,66.441899061203
666,66.54144010134041,66.54206204414368
667,66.64150256477296,66.64229798316956
668,66.7415648587048,66.74218606948853
669,66.84162707440555,66.84219908714294
670,66.9416893273592,66.94233202934265
671,67.04175179079175,67.04237699508667
672,67.14181408472359,67.14258217811584
673,67.24187630042434,67.2423050403595
674,67.34193855524063,67.34253406524658
675,67.44200105592608,67.44246411323547
676,67.54206327162683,67.54264307022095
677,67.64212552830577,67.64254999160767
678,67.74218806810677,67.74294900894165
679,67.84225024469197,67.8402361869812
680,67.94231254048645,67.94291710853577
681,68.04237500019372,68.43890500068665
682,68.1424372959882,68.4532401561737
683,68.24249951168895,68.46905517578125
684,68.34256176650524,68.48313307762146
685,68.4426242262125,68.49781107902527
686,68.54268652200699,68.5404920578003
687,68.64274873770773,68.64308214187622
688,68.74281099252403,68.7435040473938
689,68.84287345223129,68.84208011627197
690,68.94293574802577,68.94350004196167
691,69.04299796372652,69.04356718063354
692,69.14306050352752,69.14362096786499
693,69.24312271922827,69.24351119995117
694,69.3431849759072,69.34356904029846
695,69.44324743561447,69.44398403167725
696,69.54330973140895,69.54377102851868
697,69.64337194897234,69.6439790725708
698,69.743434201926,69.74398112297058
699,69.8434966634959,69.84401607513428
700,69.94355895742774,69.94408416748047
701,70.04362117499113,70.04414105415344
702,70.14368342794478,70.14415717124939
703,70.24374593049288,70.24434304237366
704,70.34380818344653,70.34431314468384
705,70.44387064315379,70.44437503814697
706,70.54393294081092,70.54438400268555
707,70.64399515651166,70.64463305473328
708,70.74405741132796,70.74453496932983
709,70.84411987289786,70.84471607208252
710,70.94418216869235,70.94466304779053
711,71.0442443843931,71.04464197158813
712,71.14430663920939,71.14491415023804
713,71.2443691007793,71.24507808685303
714,71.34443139657378,71.34485816955566
715,71.44449361227453,71.44509100914001
716,71.54455586522818,71.54502415657043
717,71.64461840875447,71.64525699615479
718,71.74468062259257,71.7452290058136
719,71.84474283829331,71.84525513648987
720,71.94480509124696,71.94546699523926
721,72.04486759379506,72.04553699493408
722,72.14492984861135,72.14558410644531
723,72.24499230831861,72.2456910610199
724,72.3450546041131,72.34576296806335
725,72.44511681981385,72.44579696655273
726,72.54517907649279,72.54596400260925
727,72.6452415753156,72.64584803581238
728,72.74530383199453,72.74610900878906
729,72.84536604769528,72.84581208229065
730,72.94542830251157,72.94612002372742
731,73.04549080319703,73.04628610610962
732,73.14555305801332,73.1461730003357
733,73.24561551958323,73.24654006958008
734,73.34567781351507,73.34642314910889
735,73.44574002921581,73.44660115242004
736,73.5458022840321,73.54648017883301
737,73.64586454257369,73.64667415618896
