video,session,Troupe,Day,Block,worm_regions,n_CSon_frames,n_CSoff_frames,KL,KL_per_feature,Areas_KL,Area_percentages_KL,Perimeters_KL,Area_perimeter_ratios_KL,Circularities_KL,Hull_areas_KL,Centroidxs_KL,Centroidys_KL,Angles_KL,Concavities_KL,PC1_KL,PC2_KL
2025_10_14_14_25_09_trial_1_TC_regions_483_436_728_1380_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_25_09_trial_1_TC,,,,483_436_728_1380,825,956,1.1520714219383867,"[0.02666851 0.0234306  0.06082909 0.17855318 0.26776577 0.00331329
 0.22531979 0.09214798 0.06548023 0.0113422  0.13855493 0.05866585]",0.02666851232782297,0.023430604913588615,0.06082908658504982,0.17855318089481598,0.2677657667122596,0.003313287764505679,0.2253197948414516,0.09214798359434351,0.0654802272526932,0.011342203568453502,0.13855492574633455,0.05866584773706751
2025_10_14_14_25_09_trial_1_TC_regions_717_420_956_1364_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_25_09_trial_1_TC,,,,717_420_956_1364,825,956,1.7701479272853633,"[0.0188468  0.03311317 0.36721729 0.25793168 0.60045383 0.17139784
 0.00698434 0.13324073 0.03370573 0.1099376  0.01691571 0.02040319]",0.01884679676893619,0.03311316957826249,0.3672172942940435,0.257931679446725,0.6004538281013796,0.1713978445022195,0.006984344880354931,0.13324073182556784,0.03370572745580347,0.10993760357921012,0.01691571460031782,0.020403192252543056
2025_10_14_14_25_09_trial_1_TC_regions_964_414_1206_1342_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_25_09_trial_1_TC,,,,964_414_1206_1342,825,956,0.9990934816501668,"[0.01522936 0.02599999 0.01543655 0.01657758 0.00508446 0.035232
 0.1548537  0.5072482  0.02594434 0.03895012 0.06444095 0.09409625]",0.015229358501493317,0.025999987925356738,0.015436547030198144,0.01657757780827318,0.0050844610829562376,0.03523199642845043,0.15485369929518178,0.5072481952811358,0.025944337015644914,0.03895012040809742,0.06444095291952268,0.09409624795385607
2025_10_14_14_35_32_trial_1_TP_regions_1093_428_1336_1356_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_35_32_trial_1_TP,,,,1093_428_1336_1356,274,1507,1.2226475185236787,"[0.05155579 0.05709277 0.02558012 0.01011486 0.00831131 0.01328947
 0.50885049 0.33623551 0.00399117 0.02855988 0.09384511 0.08522104]",0.05155578500844915,0.05709277441421823,0.025580124273375637,0.010114863049001555,0.008311310326974186,0.013289466476166356,0.5088504885567349,0.33623550779964706,0.003991166255154499,0.028559884155086812,0.09384510837837223,0.08522103983049778
2025_10_14_14_35_32_trial_1_TP_regions_1341_417_1580_1343_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_35_32_trial_1_TP,,,,1341_417_1580_1343,274,1507,1.1035137078285988,"[0.04289693 0.04640079 0.10258681 0.09039115 0.01195123 0.04796637
 0.0262333  0.60412923 0.01735323 0.05581476 0.00978941 0.04800049]",0.04289692818721935,0.046400794886516716,0.10258681353067967,0.09039115406253617,0.011951230668986845,0.04796636615930039,0.026233297953626167,0.6041292318252551,0.01735322850944465,0.05581476338837277,0.009789411202217324,0.04800048745444363
2025_10_14_14_35_32_trial_1_TP_regions_147_468_383_1396_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_35_32_trial_1_TP,,,,147_468_383_1396,274,1507,11.599858551960127,"[2.97117039e-01 1.79473693e-01 6.30166572e-01 2.04902844e+00
 1.33281249e+00 2.95755392e-03 3.30739356e+00 2.51748601e+00
 6.80030983e-01 1.80300369e-01 3.04965591e-01 1.18126251e-01]",0.29711703880634754,0.17947369258166923,0.6301665722360583,2.0490284432482806,1.332812487455592,0.002957553922210643,3.3073935645142116,2.5174860050302184,0.6800309827937592,0.18030036877617406,0.3049655911454259,0.11812625145017874
2025_10_14_14_35_32_trial_1_TP_regions_391_473_620_1393_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_35_32_trial_1_TP,,,,391_473_620_1393,274,1507,4.434543833440952,"[0.23440321 0.27944911 0.09425238 0.09778553 0.0161869  0.2040345
 1.8143743  1.21050412 0.33633131 0.03090196 0.10732217 0.00899833]",0.23440321157930333,0.27944911057109945,0.09425238473526554,0.09778552554943443,0.016186900778437985,0.2040344979892046,1.8143742989091929,1.2105041231454512,0.3363313148769782,0.030901962172693698,0.10732217409175038,0.008998329042140263
2025_10_14_14_35_32_trial_1_TP_regions_615_441_862_1375_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_35_32_trial_1_TP,,,,615_441_862_1375,274,1507,4.2864441821613735,"[0.2521613  0.2761351  1.48823137 0.07108203 1.11606948 0.35624858
 0.0197536  0.29116694 0.14414899 0.04302414 0.14278097 0.08564167]",0.25216130277607274,0.2761350966386604,1.4882313733693886,0.07108203054817697,1.1160694783993708,0.3562485779964808,0.019753604275690728,0.29116693837580965,0.14414899200084386,0.04302414216104655,0.1427809727783833,0.08564167284144908
2025_10_14_14_35_32_trial_1_TP_regions_859_449_1104_1380_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_35_32_trial_1_TP,,,,859_449_1104_1380,274,1507,17.757705972921755,"[1.99880681 1.87778783 0.6906172  1.48377428 0.2244159  1.21461571
 0.01184969 8.40495771 1.58970343 0.19860351 0.04766838 0.01490552]",1.9988068090217501,1.8777878282674978,0.6906172006589033,1.4837742771262585,0.22441590425142266,1.2146157060400888,0.011849690328248452,8.404957706525288,1.5897034310721865,0.19860351209165183,0.04766838382681149,0.014905523711652213
2025_10_14_14_49_36_trial_1_TP_regions_1052_448_1286_1392_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_49_36_trial_1_TP,,,,1052_448_1286_1392,274,1507,4.404427335235633,"[0.0981046  0.09004594 0.06478646 0.16318922 0.19994452 0.17598703
 1.32572534 1.71309952 0.23372069 0.19590512 0.04167031 0.10224858]",0.09810460253832365,0.09004594451269687,0.0647864588515874,0.16318922294202798,0.19994452079143077,0.17598702944178712,1.3257253376166123,1.7130995165544398,0.23372069198377954,0.19590511717143544,0.04167031003647992,0.10224858279503268
2025_10_14_14_49_36_trial_1_TP_regions_116_459_321_1392_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_49_36_trial_1_TP,,,,116_459_321_1392,274,1507,2.448012946929015,"[0.07307682 0.09943077 0.62836944 0.23061981 0.69889358 0.00439109
 0.17236616 0.24813489 0.12055864 0.0122607  0.03573122 0.12417983]",0.0730768249603988,0.09943077123073718,0.6283694362831993,0.23061980943482807,0.6988935819537201,0.004391085136384643,0.1723661610795797,0.24813488590801813,0.12055864130296279,0.012260698159999417,0.035731222325808276,0.12417982915337877
2025_10_14_14_49_36_trial_1_TP_regions_1300_456_1512_1384_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_49_36_trial_1_TP,,,,1300_456_1512_1384,274,1507,5.751616866491971,"[0.05621447 0.06153589 0.44972657 0.2003621  1.85627741 0.12176785
 1.62016254 0.65363424 0.47117904 0.04924752 0.00350701 0.20800223]",0.05621447368668797,0.06153588719434444,0.4497265745261274,0.20036209977800223,1.8562774083378812,0.12176784655974604,1.620162536701709,0.6536342371765085,0.4711790441451258,0.04924752100310403,0.0035070092691984467,0.20800222811353586
