2025_10_14_10_25_19_trial_1_TC_regions_1072_463_1341_1389,[517,1111,1290],[580,1170,1440]
2025_10_14_10_25_19_trial_1_TC_regions_117_458_362_1397,[]
2025_10_14_10_25_19_trial_1_TC_regions_1333_453_1564_1391,[680,760],[759,1799]
2025_10_14_10_25_19_trial_1_TC_regions_375_468_599_1397,[]
2025_10_14_10_25_19_trial_1_TC_regions_604_461_854_1394,[]
2025_10_14_10_25_19_trial_1_TC_regions_846_461_1086_1397,[750,1380],[1379,1799]
2025_10_14_10_35_03_trial_1_TC_regions_1111_388_1355_1335,[620],[1799]
2025_10_14_10_35_03_trial_1_TC_regions_1350_394_1568_1338,[470],[1799]
2025_10_14_10_35_03_trial_1_TC_regions_153_425_395_1367,[408,1050,1335],[1029,1334,1799]
2025_10_14_10_35_03_trial_1_TC_regions_390_425_624_1364,[]
2025_10_14_10_35_03_trial_1_TC_regions_635_407_866_1364,[]
2025_10_14_10_35_03_trial_1_TC_regions_866_391_1105_1370,[1300],[1799]
2025_10_14_14_13_15_trial_1_TC_regions_1105_409_1358_1356,[]
2025_10_14_14_13_15_trial_1_TC_regions_1361_417_1589_1350,[710,1575],[1574,1799]
2025_10_14_14_13_15_trial_1_TC_regions_879_420_1103_1364,[]
2025_10_14_14_13_15_trial_1_TC_regions_611_428_871_1374,[]
2025_10_14_14_13_15_trial_1_TC_regions_393_436_637_1361,[]
2025_10_14_14_13_15_trial_1_TC_regions_159_443_387_1385,[]
2025_10_15_10_09_28_trial_1_TC_regions_81_404_310_1346,[1683],[1799]
2025_10_15_10_09_28_trial_1_TC_regions_315_407_573_1341,[]
2025_10_15_10_09_28_trial_1_TC_regions_558_420_802_1362,[]
2025_10_15_10_09_28_trial_1_TC_regions_797_418_1047_1346,[500,790],[789,1799]
2025_10_15_10_09_28_trial_1_TC_regions_1031_420_1297_1367,[510,1130],[1129,1799]
2025_10_15_10_09_28_trial_1_TC_regions_1270_423_1528_1367,[450,1250],[1249,1799]
2025_10_15_14_16_21_trial_1_TC_regions_83_296_304_1250,[1170],[1799]
2025_10_15_14_16_21_trial_1_TC_regions_322_293_554_1245,[165],[1799]
2025_10_15_14_16_21_trial_1_TC_regions_559_293_793_1242,[]




2025_10_15_14_16_21_trial_1_TC_regions_804_309_1030_1248,[192,705,1315,1685,1716],[704,1314,1684,1715,1799]





